basis,E_eV,lambda_nm,sigma_200K,sigma_220K,sigma_250K,sigma_298K
aug-cc-pvtz-dk,3.0770385192596295,402.9335272339457,1.4535599615674776e-20,1.4550671118508267e-20,1.457825139894781e-20,1.462995251727629e-20
aug-cc-pvtz-dk,3.07903951975988,402.6716695395613,1.4414992073289155e-20,1.4430798260328507e-20,1.445980298899669e-20,1.4514506255150133e-20
aug-cc-pvtz-dk,3.08104052026013,402.4101519753207,1.4294562040467202e-20,1.4311090546811763e-20,1.4341496281771092e-20,1.4399154372450513e-20
aug-cc-pvtz-dk,3.08304152076038,402.1489738789551,1.4174325353971844e-20,1.4191563765134893e-20,1.4223346960720812e-20,1.428391230430517e-20
aug-cc-pvtz-dk,3.0850425212606303,401.88813458991405,1.4054297714170544e-20,1.407223357017385e-20,1.4105370584731528e-20,1.4168795376792966e-20
aug-cc-pvtz-dk,3.0870435217608803,401.6276334493599,1.3934494578853568e-20,1.39531153804283e-20,1.398758248804682e-20,1.4053818714951545e-20
aug-cc-pvtz-dk,3.0890445222611302,401.367469800162,1.3814931047999233e-20,1.3834224264727354e-20,1.386999767068082e-20,1.39389971407864e-20
aug-cc-pvtz-dk,3.0910455227613807,401.10764298689105,1.3695621748337864e-20,1.3715574828383947e-20,1.3752630687634663e-20,1.382434506885553e-20
aug-cc-pvtz-dk,3.0930465232616307,400.8481523558143,1.3576580727514538e-20,1.359718110845953e-20,1.3635495546306217e-20,1.3709876408234517e-20
aug-cc-pvtz-dk,3.0950475237618806,400.5889972548893,1.3457821367485746e-20,1.3479056487696148e-20,1.3518605621492672e-20,1.3595604479901345e-20
aug-cc-pvtz-dk,3.097048524262131,400.3301770337587,1.3339356325489604e-20,1.3361213635444485e-20,1.3401973596283148e-20,1.3481541957736245e-20
aug-cc-pvtz-dk,3.099049524762381,400.0716910437449,1.3221197508645945e-20,1.3243664481694844e-20,1.3285611435037328e-20,1.3367700839482167e-20
aug-cc-pvtz-dk,3.101050525262631,399.81353863784483,1.3103356085258346e-20,1.3126420227382455e-20,1.3169530391806029e-20,1.3254092451380005e-20
aug-cc-pvtz-dk,3.1030515257628815,399.5557191707238,1.298584253258088e-20,1.3009491390858424e-20,1.305374105432916e-20,1.3140727487109293e-20
aug-cc-pvtz-dk,3.1050525262631314,399.2982319987111,1.2868666717587023e-20,1.289288788719953e-20,1.2938253420546781e-20,1.3027616078518547e-20
aug-cc-pvtz-dk,3.1070535267633814,399.0410764797939,1.2751838004517815e-20,1.2776619134257627e-20,1.2823077001765672e-20,1.2914767892806669e-20
aug-cc-pvtz-dk,3.109054527263632,398.7842519736122,1.263536538098448e-20,1.2660694177320008e-20,1.2708220944544513e-20,1.2802192248641966e-20
aug-cc-pvtz-dk,3.111055527763882,398.5277578414536,1.2519257593323656e-20,1.2545121823140552e-20,1.2593694162183084e-20,1.268989824239258e-20
aug-cc-pvtz-dk,3.113056528264132,398.2715934462478,1.240352328178151e-20,1.2429910773945529e-20,1.2479505466478107e-20,1.2577894875276414e-20
aug-cc-pvtz-dk,3.1150575287643822,398.0157581525614,1.2288171106832889e-20,1.2315069752721251e-20,1.2365663691058474e-20,1.2466191172766889e-20
aug-cc-pvtz-dk,3.1170585292646322,397.7602513265928,1.2173209859314206e-20,1.2200607612449462e-20,1.2252177798940331e-20,1.2354796288841276e-20
aug-cc-pvtz-dk,3.119059529764882,397.5050723361668,1.2058648548806593e-20,1.2086533423714002e-20,1.2139056968696606e-20,1.2243719589388999e-20
aug-cc-pvtz-dk,3.121060530265132,397.2502205507293,1.194449646657913e-20,1.1972856536987568e-20,1.2026310655540599e-20,1.2132970711031897e-20
aug-cc-pvtz-dk,3.1230615307653826,396.9956953413423,1.1830763221164402e-20,1.18595866176896e-20,1.1913948625441382e-20,1.2022559593492976e-20
aug-cc-pvtz-dk,3.1250625312656326,396.7414960806787,1.1717458746142158e-20,1.1746733653630201e-20,1.1801980961951933e-20,1.1912496485294901e-20
aug-cc-pvtz-dk,3.1270635317658826,396.4876221430171,1.1604593280889818e-20,1.1634307935652791e-20,1.1690418046658794e-20,1.180279192386593e-20
aug-cc-pvtz-dk,3.129064532266133,396.2340729042366,1.1492177325954207e-20,1.1522320013186838e-20,1.1579270515069727e-20,1.1693456692070778e-20
aug-cc-pvtz-dk,3.131065532766383,395.9808477418118,1.1380221575394258e-20,1.1410780627105647e-20,1.146854919042117e-20,1.1584501753827674e-20
aug-cc-pvtz-dk,3.133066533266633,395.7279460348076,1.1268736829067207e-20,1.129970062287984e-20,1.1358264998435428e-20,1.1475938171940703e-20
aug-cc-pvtz-dk,3.1350675337668834,395.47536716387424,1.1157733888489661e-20,1.118909084763731e-20,1.1248428866606994e-20,1.1367777011694346e-20
aug-cc-pvtz-dk,3.1370685342671334,395.2231105112422,1.1047223440664378e-20,1.1078962035454877e-20,1.1139051612228176e-20,1.1260029234225128e-20
aug-cc-pvtz-dk,3.1390695347673834,394.9711754607171,1.093721593511933e-20,1.0969324686019708e-20,1.1030143824095123e-20,1.1152705584249399e-20
aug-cc-pvtz-dk,3.141070535267634,394.71956139767474,1.0827721460273413e-20,1.0860188942633049e-20,1.0921715743604913e-20,1.1045816477356557e-20
aug-cc-pvtz-dk,3.143071535767884,394.4682677090562,1.071874962597556e-20,1.0751564476244687e-20,1.0813777151635294e-20,1.093937189267423e-20
aug-cc-pvtz-dk,3.1450725362681338,394.2172937833625,1.0610309459473187e-20,1.0643460382619816e-20,1.0706337268015919e-20,1.0833381277120873e-20
aug-cc-pvtz-dk,3.147073536768384,393.9666390106501,1.0502409321971784e-20,1.053588509967181e-20,1.0599404670376613e-20,1.0727853467512468e-20
aug-cc-pvtz-dk,3.149074537268634,393.7163027825258,1.0395056852207297e-20,1.0428846351298533e-20,1.0492987238543413e-20,1.0622796636326016e-20
aug-cc-pvtz-dk,3.151075537768884,393.4662844921416,1.0288258942011976e-20,1.0322351122675976e-20,1.0387092129375473e-20,1.051821826585212e-20
aug-cc-pvtz-dk,3.1530765382691346,393.21658353419,1.0182021746758755e-20,1.0216405669928534e-20,1.0281725785017385e-20,1.0414125153783733e-20
aug-cc-pvtz-dk,3.1550775387693846,392.9671993048993,1.0076350730975947e-20,1.0111015564558138e-20,1.0176893975112635e-20,1.0310523451084526e-20
aug-cc-pvtz-dk,3.1570785392696346,392.7181312020282,9.971250746584978e-21,1.0006185770218544e-20,1.0072601870812552e-20,1.0207418730451827e-20
aug-cc-pvtz-dk,3.159079539769885,392.4693786248614,9.866726138444576e-21,9.901920746675448e-21,9.968854145718362e-21,1.0104816081106564e-20
aug-cc-pvtz-dk,3.161080540270135,392.2209409742048,9.762780869509961e-21,9.7982245734198e-21,9.865655096527854e-21,1.0002720223306937e-20
aug-cc-pvtz-dk,3.163081540770385,391.97281765238023,9.659418656232362e-21,9.695101083698922e-21,9.76300877442136e-21,9.901135634191099e-21
aug-cc-pvtz-dk,3.1650825412706354,391.7250080632211,9.556643104042807e-21,9.592553998911926e-21,9.660919117336622e-21,9.800066675542012e-21
aug-cc-pvtz-dk,3.1670835417708854,391.4775116120676,9.454457832979721e-21,9.490587053484789e-21,9.559390073362646e-21,9.699517713972886e-21
aug-cc-pvtz-dk,3.1690845422711353,391.2303277057616,9.35286658469739e-21,9.389204101469093e-21,9.458425706518007e-21,9.599493224873955e-21
aug-cc-pvtz-dk,3.1710855427713853,390.9834557526424,9.251873304073064e-21,9.288409198046392e-21,9.358030278033e-21,9.499997873136702e-21
aug-cc-pvtz-dk,3.1730865432716358,390.7368951625414,9.151482191149462e-21,9.188206651608335e-21,9.258208298682138e-21,9.40103656596121e-21
aug-cc-pvtz-dk,3.1750875437718857,390.490645346778,9.051697721892802e-21,9.088601044811641e-21,9.158964550410839e-21,9.30261447567224e-21
aug-cc-pvtz-dk,3.1770885442721357,390.24470571815465,8.952524638883248e-21,8.9895972256454e-21,9.060304078138983e-21,9.204737033096341e-21
aug-cc-pvtz-dk,3.179089544772386,389.999075690952,8.853967915300445e-21,8.891200271809803e-21,8.962232154913258e-21,9.1074098943889e-21
aug-cc-pvtz-dk,3.181090545272636,389.75375468092466,8.756032697212182e-21,8.7934154333752e-21,8.864754225295848e-21,9.010638886005414e-21
aug-cc-pvtz-dk,3.183091545772886,389.5087421052963,8.658724230118774e-21,8.696248059662096e-21,8.767875832900788e-21,8.914429933643214e-21
aug-cc-pvtz-dk,3.1850925462731365,389.2640373827548,8.562047775959433e-21,8.599703516559475e-21,8.671602538311974e-21,8.81878898140373e-21
aug-cc-pvtz-dk,3.1870935467733865,389.01963993344845,8.466008526451497e-21,8.50378710017739e-21,8.575939833325283e-21,8.723721907205685e-21
aug-cc-pvtz-dk,3.1890945472736365,388.7755491789804,8.370611517886254e-21,8.408503951985232e-21,8.480893056719845e-21,8.629234439770028e-21
aug-cc-pvtz-dk,3.191095547773887,388.53176454240474,8.275861551547875e-21,8.313858979619661e-21,8.386467315780716e-21,8.535332081494021e-21
aug-cc-pvtz-dk,3.193096548274137,388.2882854482218,8.181763122944091e-21,8.219856786549609e-21,8.292667416764053e-21,8.442020040438727e-21
aug-cc-pvtz-dk,3.195097548774387,388.0451113223736,8.088320362186124e-21,8.126501612910769e-21,8.19949780657657e-21,8.349303173647107e-21
aug-cc-pvtz-dk,3.1970985492746373,387.80224159223906,7.995536987207252e-21,8.03379728915156e-21,8.106962527227358e-21,8.25718594320468e-21
aug-cc-pvtz-dk,3.1990995497748873,387.55967568663016,7.903416271062945e-21,7.941747203670913e-21,8.015065184117182e-21,8.165672385889757e-21
aug-cc-pvtz-dk,3.2011005502751373,387.31741303578684,7.811961024250319e-21,7.850354285319197e-21,7.923808928911216e-21,8.074766096908091e-21
aug-cc-pvtz-dk,3.2031015507753877,387.07545307137275,7.721173592710605e-21,7.759621001369488e-21,7.83319645749251e-21,7.98447022797573e-21
aug-cc-pvtz-dk,3.2051025512756377,386.833795226471,7.63105587182028e-21,7.669549371231328e-21,7.743230023198924e-21,7.894787499789774e-21
aug-cc-pvtz-dk,3.2071035517758877,386.5924389355795,7.54160933613991e-21,7.580140995675273e-21,7.653911465102644e-21,7.805720228596338e-21
aug-cc-pvtz-dk,3.209104552276138,386.35138363460635,7.452835083931624e-21,7.491397100615268e-21,7.565242250439613e-21,7.717270366051448e-21
aug-cc-pvtz-dk,3.211105552776388,386.1106287608662,7.364733894498428e-21,7.403318593573067e-21,7.477223529440128e-21,7.629439550852928e-21
aug-cc-pvtz-dk,3.213106553276638,385.8701737530749,7.277306295334292e-21,7.31590612991049e-21,7.389856199824975e-21,7.542229169747622e-21
aug-cc-pvtz-dk,3.2151075537768885,385.63001805134587,7.190552635050142e-21,7.229160184903668e-21,7.303140977246114e-21,7.455640424598914e-21
aug-cc-pvtz-dk,3.2171085542771385,385.3901610971855,7.104473157229118e-21,7.143081126917247e-21,7.217078467129784e-21,7.369674401383042e-21
aug-cc-pvtz-dk,3.2191095547773885,385.15060233348873,7.019068069936953e-21,7.057669286487948e-21,7.131669232895067e-21,7.284332136437763e-21
aug-cc-pvtz-dk,3.2211105552776385,384.9113412045349,6.934337605695636e-21,6.972925016174963e-21,7.046913855506281e-21,7.199614675155753e-21
aug-cc-pvtz-dk,3.223111555777889,384.6723771559832,6.850282067379591e-21,6.888848736643251e-21,6.962812979847057e-21,7.115523118689392e-21
aug-cc-pvtz-dk,3.225112556278139,384.43370963486893,6.7669018566857135e-21,6.805440965594535e-21,6.87936734446991e-21,7.032058655131379e-21
aug-cc-pvtz-dk,3.227113556778389,384.1953380895985,6.684197483444326e-21,6.7227023277389604e-21,6.79657779278054e-21,6.94922257298696e-21
aug-cc-pvtz-dk,3.2291145572786393,383.95726196994576,6.602169555891874e-21,6.640633545828593e-21,6.7144452654929265e-21,6.86701625641581e-21
aug-cc-pvtz-dk,3.2311155577788893,383.71948072704754,6.52081875387804e-21,6.559235414616081e-21,6.632970776011859e-21,6.785441163485033e-21
aug-cc-pvtz-dk,3.2331165582791392,383.48199381339936,6.4401457885946634e-21,6.478508761223797e-21,6.552155372031908e-21,6.7044987903154285e-21
aug-cc-pvtz-dk,3.2351175587793897,383.24480068285135,6.36015135357726e-21,6.398454396594551e-21,6.4720000878677276e-21,6.624190625299218e-21
aug-cc-pvtz-dk,3.2371185592796397,383.00790079060425,6.280836072298902e-21,6.3190730632972015e-21,6.3925058926940744e-21,6.544518098349482e-21
aug-cc-pvtz-dk,3.2391195597798896,382.77129359320463,6.2022004475962556e-21,6.240365384918405e-21,6.313673639903923e-21,6.465482530315816e-21
aug-cc-pvtz-dk,3.24112056028014,382.5349785485414,6.124244817478961e-21,6.162331821619264e-21,6.235504022209959e-21,6.387085087263097e-21
aug-cc-pvtz-dk,3.24312156078039,382.2989551158414,6.046969320706994e-21,6.084972635297296e-21,6.157997536032247e-21,6.309326743348949e-21
aug-cc-pvtz-dk,3.24512256128064,382.0632227556652,5.9703738740681886e-21,6.008287866357838e-21,6.081154457311871e-21,6.2322082547110015e-21
aug-cc-pvtz-dk,3.2471235617808905,381.82778092990293,5.894458161777382e-21,5.932277322590491e-21,6.0049748293888115e-21,6.155730145298362e-21
aug-cc-pvtz-dk,3.2491245622811404,381.59262910177057,5.819221636063665e-21,5.856940579280354e-21,5.929458462197929e-21,6.079892704168758e-21
aug-cc-pvtz-dk,3.2511255627813904,381.3577667358055,5.74466352698913e-21,5.782276988639946e-21,5.85460494095497e-21,6.0046959926184415e-21
aug-cc-pvtz-dk,3.253126563281641,381.1231932978625,5.6707828589564355e-21,5.7082856960359415e-21,5.780413641843919e-21,5.93013985875267e-21
aug-cc-pvtz-dk,3.255127563781891,380.88890825510987,5.5975784712345445e-21,5.634965660331862e-21,5.706883752015298e-21,5.856223956799442e-21
aug-cc-pvtz-dk,3.257128564282141,380.6549110760252,5.525049040105993e-21,5.562315675922574e-21,5.634014291421088e-21,5.7829477685983446e-21
aug-cc-pvtz-dk,3.2591295647823912,380.4212012303914,5.453193100795063e-21,5.490334394582798e-21,5.561804134537106e-21,5.710310625168105e-21
aug-cc-pvtz-dk,3.2611305652826412,380.1877781892928,5.382009068015042e-21,5.419020345931921e-21,5.4902520307037395e-21,5.638311726925824e-21
aug-cc-pvtz-dk,3.263131565782891,379.95464142511116,5.311495254617231e-21,5.348371955973606e-21,5.419356622492113e-21,5.5669501618391106e-21
aug-cc-pvtz-dk,3.265132566283141,379.7217904115214,5.2416498883015986e-21,5.278387563664653e-21,5.349116462033422e-21,5.496224921389024e-21
aug-cc-pvtz-dk,3.2671335667833916,379.489224623488,5.172471126578637e-21,5.2090654357189136e-21,5.279530025541558e-21,5.426134914597691e-21
aug-cc-pvtz-dk,3.2691345672836416,379.2569435372609,5.1039570701422596e-21,5.140403779841257e-21,5.210595726285973e-21,5.356678980483075e-21
aug-cc-pvtz-dk,3.2711355677838916,379.02494663037163,5.036105774571861e-21,5.072400756356924e-21,5.142311926067042e-21,5.287855899158826e-21
aug-cc-pvtz-dk,3.273136568284142,378.7932333816292,4.968915259932191e-21,5.0050544878535155e-21,5.074676944903887e-21,5.2196644014785594e-21
aug-cc-pvtz-dk,3.275137568784392,378.56180327111656,4.9023835175054445e-21,4.938363066108519e-21,5.007689068284147e-21,5.1521031767426885e-21
aug-cc-pvtz-dk,3.277138569284642,378.33065578018625,4.836508512698717e-21,4.8723245553635794e-21,4.941346551076995e-21,5.085170877674048e-21
aug-cc-pvtz-dk,3.2791395697848924,378.0997903914569,4.771288183213828e-21,4.806936991022993e-21,4.875647617176367e-21,5.018866121737707e-21
aug-cc-pvtz-dk,3.2811405702851424,377.8692065888093,4.7067204318867595e-21,4.742198373144636e-21,4.8105904541760996e-21,4.953187488003058e-21
aug-cc-pvtz-dk,3.2831415707853924,377.63890385738233,4.642803114178735e-21,4.678106654640102e-21,4.746173202876741e-21,4.8881335091376844e-21
aug-cc-pvtz-dk,3.285142571285643,377.40888168356935,4.579534021048935e-21,4.614659724831375e-21,4.682393942118778e-21,4.8237026587372005e-21
aug-cc-pvtz-dk,3.287143571785893,377.17913955501444,4.516910858728373e-21,4.551855389795492e-21,4.6192506702083715e-21,4.7598933349291076e-21
aug-cc-pvtz-dk,3.2891445722861428,376.9496769606084,4.454931227597309e-21,4.489691351620147e-21,4.556741284906302e-21,4.696703841907704e-21
aug-cc-pvtz-dk,3.291145572786393,376.7204933904849,4.393592602800796e-21,4.428165189146841e-21,4.494863564442593e-21,4.634132371615099e-21
aug-cc-pvtz-dk,3.293146573286643,376.491588336017,4.332892319311342e-21,4.3672743428837865e-21,4.4336151521822004e-21,4.5721769880547894e-21
aug-cc-pvtz-dk,3.295147573786893,376.2629612898133,4.272827563816788e-21,4.3070161064758576e-21,4.3729935473397466e-21,4.5108356166304235e-21
aug-cc-pvtz-dk,3.2971485742871436,376.03461174571385,4.213395375097579e-21,4.247387626439798e-21,4.312996103528871e-21,4.4501060404269e-21
aug-cc-pvtz-dk,3.2991495747873936,375.80653919878694,4.1545926535499535e-21,4.188385910893497e-21,4.2536200360074685e-21,4.3899859045443715e-21
aug-cc-pvtz-dk,3.3011505752876436,375.57874314532506,4.096416179357615e-21,4.130007846871123e-21,4.194862437377784e-21,4.330472728573061e-21
aug-cc-pvtz-dk,3.303151575787894,375.3512230828411,4.0388626376870904e-21,4.072250224692203e-21,4.136720300385809e-21,4.271563926211397e-21
aug-cc-pvtz-dk,3.305152576288144,375.12397851006506,3.981928648357198e-21,4.015109766917595e-21,4.079190545512495e-21,4.213256830053445e-21
aug-cc-pvtz-dk,3.307153576788394,374.89700892694,3.9256107968534215e-21,3.958583158824323e-21,4.022270050408991e-21,4.1555487188588244e-21
aug-cc-pvtz-dk,3.3091545772886444,374.67031383461824,3.8699056634126914e-21,3.9026670771570055e-21,3.965955678000165e-21,4.098436844284265e-21
aug-cc-pvtz-dk,3.3111555777888944,374.4438927354585,3.814809847207682e-21,3.847358214186668e-21,3.910244300294878e-21,4.0419184541496706e-21
aug-cc-pvtz-dk,3.3131565782891443,374.2177451330213,3.760319983357936e-21,3.792653294778412e-21,3.85513281555884e-21,3.98599080981525e-21
aug-cc-pvtz-dk,3.3151575787893943,373.99187053206583,3.7064327514689375e-21,3.738549085123664e-21,3.8006181574207926e-21,3.930651196073388e-21
aug-cc-pvtz-dk,3.3171585792896447,373.7662684385462,3.6531448754892e-21,3.68504239287262e-21,3.7466972955430974e-21,3.875896922970129e-21
aug-cc-pvtz-dk,3.3191595797898947,373.54093835960816,3.600453115710363e-21,3.632130059439601e-21,3.693367228526913e-21,3.821725320005737e-21
aug-cc-pvtz-dk,3.3211605802901447,373.3158798035849,3.548354254561132e-21,3.5798089460916215e-21,3.640624970580578e-21,3.768133724058661e-21
aug-cc-pvtz-dk,3.323161580790395,373.091092279994,3.496845078354452e-21,3.5280759159572186e-21,3.5884675340405615e-21,3.715119463004644e-21
aug-cc-pvtz-dk,3.325162581290645,372.8665752995336,3.445922357288893e-21,3.4769278142542485e-21,3.5368919100346735e-21,3.662679837283656e-21
aug-cc-pvtz-dk,3.327163581790895,372.6423283740791,3.39558282579859e-21,3.426361448846082e-21,3.4858950494225046e-21,3.610812101588868e-21
aug-cc-pvtz-dk,3.3291645822911455,372.41835101667914,3.3458231648695037e-21,3.3763735727699632e-21,3.4354738457053645e-21,3.559513448464643e-21
aug-cc-pvtz-dk,3.3311655827913955,372.1946427415528,3.296639987311113e-21,3.3269608697546305e-21,3.3856251209775634e-21,3.508780995002891e-21
aug-cc-pvtz-dk,3.3331665832916455,371.9712030640853,3.2480298263313077e-21,3.2781199430955418e-21,3.336345615330529e-21,3.458611773152626e-21
aug-cc-pvtz-dk,3.335167583791896,371.74803150082494,3.199989127233651e-21,3.2298473077125028e-21,3.287631979550799e-21,3.409002723539228e-21
aug-cc-pvtz-dk,3.337168584292146,371.5251275694798,3.1525142417336095e-21,3.1821393848723144e-21,3.2394807705743762e-21,3.3599506922405342e-21
aug-cc-pvtz-dk,3.339169584792396,371.3024907889139,3.1056014243161472e-21,3.1349924989652656e-21,3.1918884490283923e-21,3.3114524297570613e-21
aug-cc-pvtz-dk,3.3411705852926463,371.08012067914353,3.0592468302157777e-21,3.0884028758675674e-21,3.144851378303573e-21,3.263504591458165e-21
aug-cc-pvtz-dk,3.3431715857928963,370.85801676133474,3.0134465149252495e-21,3.042366642739529e-21,3.0983658249024096e-21,3.2161037390451494e-21
aug-cc-pvtz-dk,3.3451725862931463,370.6361785577987,2.9681964355264426e-21,2.996879829499483e-21,3.0524279602007937e-21,3.169246342960038e-21
