r_obr_A,r_oh_A,theta_deg,nbf,t1_s,e_hf_Ha,e_ccsd_Ha,e_ccsdt_Ha,omega_app_eV,root0_sym,gap_any_eV,gap_app_eV,w1,status,wall_s
2.1,0.8,125.0,87,0.008372922754368666,-2679.8364144503826,-2680.382563320837,-2680.405589693632,1.441493129942005,"A""",0.498816554447725,1.810665662196222,0.9317,ok,421.64
2.1,0.8,120.0,87,0.007950228648456337,-2679.8414554006577,-2680.387411261193,-2680.410335180191,1.518184524380332,"A""",0.5481826507247581,1.822353220178527,0.9322,ok,474.28
2.1,0.85,135.0,87,0.00990947786305133,-2679.8444196179894,-2680.3925378550575,-2680.416146455335,1.2317262025589524,"A""",0.38692713829421493,1.7992333651029278,0.93,ok,303.38
2.1,0.8,130.0,87,0.008962539717568357,-2679.8305667909062,-2680.37697484736,-2680.4001348213537,1.3514619024440326,"A""",0.44100446400968146,1.8014182976737116,0.9312,ok,441.72
2.1,0.85,80.0,87,0.007534240297069228,-2679.8645283472188,-2680.415123392182,-2680.4387387707557,1.6332966644715252,"A""",0.7882593642255676,1.9360567643714208,0.9324,ok,424.59
2.1,0.8,135.0,87,0.009767563332150005,-2679.824004880174,-2680.3707041844773,-2680.394026525638,1.2483905640266093,"A""",0.3747312024491861,1.7957694141205656,0.9304,ok,440.15
2.1,0.85,85.0,87,0.007448045952150295,-2679.8684756332796,-2680.4181623815784,-2680.4416012223546,1.6644194646332597,"A""",0.7642460477127433,1.9211553748726118,0.9325,ok,434.65
2.1,0.85,90.0,87,0.007387823767884847,-2679.8710779451562,-2680.4199998183044,-2680.443296933231,1.682580361963652,"A""",0.7408812342685074,1.9067191054497543,0.9326,ok,438.96
2.1,0.85,95.0,87,0.007358377751138359,-2679.8723952045443,-2680.420703094779,-2680.443894172487,1.6874369635163216,"A""",0.717543414493916,1.8923911324849838,0.9327,ok,450.04
2.1,0.85,100.0,87,0.007367114645548435,-2679.8724885833194,-2680.420335980109,-2680.443456977027,1.678683362416899,"A""",0.6933025611141327,1.8780300823630751,0.9327,ok,457.36
2.1,0.85,105.0,87,0.007423873802953213,-2679.871420744719,-2680.4189590964174,-2680.4420459135986,1.6561000252289921,"A""",0.6669926802442483,1.8636673496578018,0.9326,ok,457.57
2.1,0.85,110.0,87,0.007542089846424839,-2679.869255924637,-2680.4166297897746,-2680.43971809236,1.6195820682219642,"A""",0.6372412737808874,1.8494881293631917,0.9324,ok,457.04
2.1,0.85,125.0,87,0.008472602541386785,-2679.856853849882,-2680.4044554243596,-2680.427757338553,1.4270721509289892,"A""",0.5120136657494879,1.8122406609444708,0.9314,ok,444.6
2.1,0.85,115.0,87,0.00773951587252783,-2679.8660601216397,-2680.413401986639,-2680.4365270561375,1.569143008134537,"A""",0.6025189842257921,1.8358291243308438,0.9322,ok,473.26
2.1,0.85,120.0,87,0.008039438047890523,-2679.861901839071,-2680.4093269818986,-2680.4325235254414,1.5049038219816404,"A""",0.5612450316528738,1.8231876264105262,0.9318,ok,466.56
2.1,0.85,130.0,87,0.009078806430621153,-2679.8509960935303,-2680.3988399603913,-2680.422279885394,1.3359154761760508,"A""",0.4539182575132085,1.803875502838496,0.9308,ok,458.94
2.1,0.9,125.0,87,0.0086167051838352,-2679.8669210813678,-2680.416102699604,-2680.439697830388,1.4117215254725628,"A""",0.525896589638355,1.8139885841853471,0.931,ok,281.56
2.1,0.9,75.0,87,0.0077872310419800405,-2679.8694027100914,-2680.422709540579,-2680.446845196787,1.589641015321069,"A""",0.8163735462562238,1.954370620639945,0.9324,ok,441.87
2.1,0.9,85.0,87,0.007554575663751002,-2679.87859260382,-2680.42997135989,-2680.453710520809,1.6604682991109825,"A""",0.7696542287535805,1.921181065960868,0.9325,ok,430.59
2.1,0.9,80.0,87,0.007653776295989103,-2679.874688342483,-2680.4269735213907,-2680.450894526203,1.631351308201084,"A""",0.7925305131795305,1.936930703775748,0.9324,ok,470.77
2.1,0.9,90.0,87,0.007487588448041178,-2679.881167676176,-2680.4317750729165,-2680.4553678174166,1.6767584308160177,"A""",0.7475746105601172,1.9062789619374143,0.9325,ok,419.13
2.1,0.9,95.0,87,0.007455623799482123,-2679.8824685459886,-2680.432451033032,-2680.4559339773955,1.6799086396049625,"A""",0.7256078372282587,1.8917488104287596,0.9325,ok,424.72
2.1,0.9,105.0,87,0.007524826074774649,-2679.8814816511526,-2680.430667021234,-2680.4540414480252,1.6456189778081465,"A""",0.6777664217364813,1.8631942909134709,0.9324,ok,426.15
2.1,0.9,100.0,87,0.007464978988501176,-2679.882553070392,-2680.4320618536613,-2680.4554720298634,1.6696089587497298,"A""",0.7027527351723797,1.877386611299104,0.9325,ok,453.85
2.1,0.95,90.0,87,0.00760094665066577,-2679.8837897959747,-2680.436185777806,-2680.460090823551,1.6698651770158344,"A""",0.7534538492592474,1.9055796854373572,0.9323,ok,278.44
2.1,0.9,115.0,87,0.00785452540037983,-2679.8761230240366,-2680.425080490164,-2680.448493497054,1.5561384196356607,"A""",0.6154469711168272,1.8361700746353478,0.9319,ok,431.24
2.1,0.9,110.0,87,0.007648700439295963,-2679.8793168088764,-2680.4283224614096,-2680.4516979582045,1.6078023281417357,"A""",0.6492019324175705,1.8493449458696667,0.9322,ok,460.33
2.1,0.9,120.0,87,0.00816659569137548,-2679.8719673413043,-2680.420990816119,-2680.444477275781,1.4907166987666398,"A""",0.5748408159468237,1.8241619747185325,0.9315,ok,464.37
2.1,0.9,130.0,87,0.009246830241290683,-2679.861062692953,-2680.4104675902845,-2680.434205625538,1.3194091636243315,"A""",0.46765266714895204,1.8065220425702262,0.9303,ok,491.95
2.1,0.9,135.0,87,0.01011139896209107,-2679.854481614944,-2680.404141365589,-2680.428054990916,1.2140706174482114,"A""",0.4000570938292683,1.8028829460975357,0.9295,ok,479.89
2.1,0.95,80.0,87,0.007791619043743828,-2679.877411270809,-2680.4314825941137,-2680.455728220641,1.6279247600636935,"A""",0.7953542801299167,1.9374466070686849,0.9323,ok,417.73
2.1,0.95,100.0,87,0.00758100090744744,-2679.88514585308,-2680.436421025017,-2680.4601362932235,1.6596615128682732,"A""",0.7119032884545567,1.8766318978657428,0.9322,ok,421.82
2.1,1.0,95.0,87,0.007695028572536082,-2679.882329735843,-2680.435952392342,-2680.4600670254986,1.6620897346108257,"A""",0.7400479912997157,1.8898915797126512,0.9321,ok,294.13
2.1,0.95,95.0,87,0.0075680941900409275,-2679.88507007589,-2680.4368314754443,-2680.460622424412,1.6714255668954892,"A""",0.7331310320157869,1.8909228778485172,0.9323,ok,433.15
2.1,0.95,75.0,87,0.007958196287688537,-2679.8722258145017,-2680.4272941237577,-2680.451761470375,1.5879202084928583,"A""",0.8178859402686389,1.9563821180090164,0.9324,ok,461.63
2.1,0.95,105.0,87,0.0076483964842000655,-2679.8840739748757,-2680.4350116510227,-2680.4586896541787,1.6343183470713392,"A""",0.6884580637285053,1.8626757810513914,0.9321,ok,425.5
2.1,0.95,85.0,87,0.007675227094109116,-2679.881252486093,-2680.4344238290455,-2680.4584809202665,1.6552782489699882,"A""",0.7739447907486149,1.920880619844309,0.9323,ok,461.54
2.1,0.95,110.0,87,0.007783088635858146,-2679.881914389798,-2680.4326570877215,-2680.45633595189,1.5952331114450957,"A""",0.6612761147521217,1.8492140522590577,0.9319,ok,423.11
2.1,0.95,115.0,87,0.008003296653276218,-2679.8787294917715,-2680.429407466444,-2680.4531249341303,1.542354004427557,"A""",0.6286715033696333,1.8365721353734659,0.9316,ok,432.15
2.1,0.95,120.0,87,0.008334051811074552,-2679.874584488433,-2680.4253105420526,-2680.44910386053,1.4757426085489562,"A""",0.5889019631824373,1.8252362759827807,0.9312,ok,459.55
2.1,1.0,75.0,87,0.008163978296108848,-2679.86977383818,-2680.4266643690585,-2680.4514836721783,1.584374816113313,"A""",0.8175211105308577,1.95812919896718,0.9324,ok,434.68
2.1,0.95,130.0,87,0.009470818061353956,-2679.8636997657063,-2680.4147677381616,-2680.4388219228986,1.3020726358221273,"A""",0.4821549728961742,1.8093081347640496,0.9299,ok,463.48
2.1,0.95,125.0,87,0.008808543648805527,-2679.8695489935258,-2680.420413968202,-2680.444319768455,1.395565286986951,"A""",0.5404030615990603,1.815863530359354,0.9306,ok,488.04
2.1,0.95,135.0,87,0.010378504757628576,-2679.857124448538,-2680.4084261052817,-2680.4326635086813,1.1955621300599872,"A""",0.4140818007063051,1.806664968582372,0.929,ok,497.19
2.1,1.0,80.0,87,0.007950011288520641,-2679.874824831775,-2680.4307531624936,-2680.455341707407,1.6230816402140888,"A""",0.7966509494391352,1.937610044059707,0.9323,ok,477.83
2.1,1.05,75.0,87,0.008413199019672489,-2679.863596993629,-2680.4223518626072,-2680.4475433193047,1.5790267353172105,"A""",0.8152700030872752,1.9596144021988227,0.9323,ok,301.54
2.1,1.0,90.0,87,0.007727157031259797,-2679.8810735692355,-2680.4353382829313,-2680.4595716949602,1.6619985497716065,"A""",0.7584522613984058,1.9046067991766327,0.9322,ok,455.27
2.1,1.0,85.0,87,0.007810152477743628,-2679.8785837223513,-2680.4336243523912,-2680.4580162758934,1.6489376745202509,"A""",0.7770452399559866,1.9202470127785454,0.9322,ok,472.87
2.1,1.0,105.0,87,0.007794876769144187,-2679.88132842403,-2680.43410323895,-2680.458100667314,1.6222985796316305,"A""",0.6989959894188749,1.8620746319489738,0.9318,ok,424.29
2.1,1.0,100.0,87,0.007715197561719871,-2679.8823973457716,-2680.4355227192295,-2680.4595587361023,1.6489426774326759,"A""",0.7206880748352137,1.8757370945716099,0.932,ok,471.81
2.1,1.0,115.0,87,0.008187342208295067,-2679.8760105311703,-2680.4284948119544,-2680.45253349244,1.5278866661282908,"A""",0.642114907297795,1.836982149313704,0.9312,ok,429.54
2.1,1.0,110.0,87,0.007946051090569013,-2679.879179550228,-2680.431744756338,-2680.4557432484967,1.5819729430324936,"A""",0.6733912759869678,1.8490497670355488,0.9316,ok,455.88
2.1,1.0,120.0,87,0.008544379681235415,-2679.8718844169175,-2680.424399152735,-2680.448516695869,1.4600816686338935,"A""",0.6033442157301854,1.8263492926621074,0.9308,ok,432.01
2.1,1.0,125.0,87,0.009051623593337253,-2679.866868904953,-2680.419503335859,-2680.4437378437037,1.3787059617283535,"A""",0.555447050959986,1.817798812232087,0.9302,ok,440.41
2.1,1.05,80.0,87,0.008132552097069054,-2679.86848024551,-2680.426319767965,-2680.4512693292927,1.6168901083145628,"A""",0.7964008963733652,1.9373949303311881,0.9322,ok,450.11
2.1,1.0,130.0,87,0.009754853125974244,-2679.8610388980474,-2680.4138555526183,-2680.438244613748,1.2840073392072455,"A""",0.4973494355349431,1.8121673229258006,0.9295,ok,481.67
2.1,1.05,115.0,87,0.008408333377312054,-2679.869521739876,-2680.4238875765795,-2680.4482650932596,1.5128153433518579,"A""",0.6556930946451476,1.8373254366168237,0.9309,ok,304.34
2.1,1.05,85.0,87,0.007960318797493184,-2679.872138859359,-2680.429110194362,-2680.4538536605614,1.641534599616741,"A""",0.7789297054725504,1.9192448888902234,0.9321,ok,481.67
2.1,1.05,90.0,87,0.007866122462072366,-2679.8745726881293,-2680.430772095271,-2680.4553498548903,1.6532535455403374,"A""",0.7625370821783574,1.9033199377406325,0.932,ok,465.47
2.1,1.05,105.0,87,0.007964298724545753,-2679.8748003431324,-2680.429485255219,-2680.453818474354,1.609647303606838,"A""",0.7093207325196058,1.8613299873493405,0.9316,ok,432.28
2.1,1.05,95.0,87,0.00783610390877603,-2679.875802047593,-2680.4313549977774,-2680.4558090871683,1.6519960757719052,"A""",0.7463176604788889,1.8886089726622282,0.9319,ok,467.63
2.1,1.1,75.0,87,0.00871707386353679,-2679.8548287293047,-2680.415480105962,-2680.441064251346,1.5718985102492145,"A""",0.8112041159354921,1.9607998842259446,0.9322,ok,388.91
2.1,1.05,135.0,87,0.011127838554548942,-2679.8481051679855,-2680.402939476118,-2680.427884926039,1.1563919447884834,"A""",0.44449599387333516,1.814346011706491,0.928,ok,414.65
2.1,1.05,100.0,87,0.007867262633824033,-2679.8758625985906,-2680.43090945133,-2680.455282151131,1.6375444078862758,"A""",0.7290570984755925,1.8746491984437748,0.9318,ok,487.74
2.1,1.05,110.0,87,0.0081386602384623,-2679.872667789478,-2680.427129749409,-2680.4514648021595,1.5681046939128334,"A""",0.6854730390902156,1.8487840295678388,0.9313,ok,433.57
2.1,1.1,80.0,87,0.008344642445743103,-2679.8595128121956,-2680.419309941411,-2680.4446388171846,1.6094161391999853,"A""",0.7946508491655305,1.9367366413772515,0.932,ok,399.72
2.1,1.05,120.0,87,0.008799393437352471,-2679.865422850754,-2680.4198020074286,-2680.4442620803575,1.4437995877938499,"A""",0.6180887769614868,1.8274266822114562,0.9304,ok,433.65
2.1,1.05,130.0,87,0.010102697673154321,-2679.85463632529,-2680.409279476644,-2680.4340235762174,1.265291919944144,"A""",0.5131228000814998,1.815017160511011,0.929,ok,447.16
2.1,1.1,90.0,87,0.00801849949189611,-2679.865425668898,-2680.4236205404227,-2680.4485589962396,1.643715245510185,"A""",0.7657178357369879,1.9016466942446106,0.9318,ok,379.75
2.1,1.1,115.0,87,0.008668052304132036,-2679.8604036789684,-2680.4167244838723,-2680.441459897074,1.4971971508986435,"A""",0.6693114296757338,1.8374964105435754,0.9305,ok,328.47
2.1,1.1,85.0,87,0.008127859891454122,-2679.863055005263,-2680.4220121848416,-2680.4471241300034,1.633151474831076,"A""",0.7796252320291995,1.9178039918716863,0.9319,ok,404.92
2.1,1.1,95.0,87,0.007991562684610033,-2679.8666264724457,-2680.4241744207657,-2680.4489843123674,1.6412265712074263,"A""",0.7519311011545147,1.8869990292053573,0.9317,ok,396.54
2.1,1.05,125.0,87,0.0093479706763027,-2679.8604367435496,-2680.4149171018867,-2680.4394994189097,1.3612054116279744,"A""",0.5709439333924345,1.8197206340749286,0.9298,ok,488.26
2.1,1.1,100.0,87,0.008037603468748657,-2679.8666816343525,-2680.4237176023607,-2680.4484437216433,1.6255431281707617,"A""",0.7369813206575075,1.8732846642073235,0.9315,ok,399.34
2.1,1.1,105.0,87,0.008157767809090149,-2679.865630051291,-2680.4222949781524,-2680.446981356596,1.596434015831899,"A""",0.7193828696394386,1.8603514535816308,0.9313,ok,403.65
2.1,1.1,130.0,87,0.010517588990290136,-2679.845633256054,-2680.4021814787848,-2680.4273029478804,1.2459804040520714,"A""",0.5293090448342807,1.817754342510227,0.9285,ok,395.04
2.1,1.1,120.0,87,0.009101986592023823,-2679.85634047897,-2680.412659290117,-2680.4374819706004,1.4269605361329236,"A""",0.6330018417997811,1.8283543997696277,0.93,ok,412.77
2.1,1.1,110.0,87,0.008362318711221674,-2679.863519569397,-2680.4199500613563,-2680.4446398324253,1.5536912991774885,"A""",0.6974501375807083,1.8483185579919033,0.9309,ok,422.37
2.1,1.1,125.0,87,0.009701544292414443,-2679.8513934040157,-2680.4077966960785,-2680.4327479970366,1.3431299536538948,"A""",0.5867324423456528,1.821511758322658,0.9293,ok,446.76
2.1,1.15,105.0,87,0.008376310562010214,-2679.854657438861,-2680.413375708167,-2680.438434136682,1.5827038622220053,"A""",0.7291463592283427,1.8589995858630073,0.9309,ok,285.62
2.1,1.1,135.0,87,0.011618650229048537,-2679.8391413579216,-2680.3958617545595,-2680.4211956603876,1.1358715421715655,"A""",0.46058946882554075,1.8180724065132554,0.9275,ok,430.91
2.1,1.15,75.0,87,0.00908904608083461,-2679.8443007724936,-2680.4068772637806,-2680.432875407395,1.563005597038781,"A""",0.8054776686180487,1.9615876889743775,0.9321,ok,430.33
2.1,1.15,85.0,87,0.008316121720703522,-2679.8521686799945,-2680.413167226999,-2680.438665227627,1.6238573275451977,"A""",0.7792186371193696,1.9158029391976226,0.9317,ok,432.48
2.1,1.15,90.0,87,0.008185817290784766,-2679.854470609171,-2680.4147231990232,-2680.4400395033185,1.6334525373533277,"A""",0.7680515688017949,1.899466956219704,0.9315,ok,440.86
2.1,1.15,80.0,87,0.008593425712345977,-2679.848756841252,-2680.410556812028,-2680.4362839117844,1.6007164462034595,"A""",0.791518946847735,1.9355138390888593,0.9318,ok,460.38
2.1,1.15,95.0,87,0.00816230819814173,-2679.8556421025487,-2680.4152520391685,-2680.4404351067983,1.6298442752709916,"A""",0.7569158711217048,1.8849384793512576,0.9314,ok,409.38
2.1,1.15,100.0,87,0.008227104955229336,-2679.8556940926314,-2680.4147897118332,-2680.439887256106,1.6129934882701944,"A""",0.7444577804659471,1.8715141246064844,0.9312,ok,454.57
2.1,1.2,105.0,87,0.008621833875030082,-2679.842503533411,-2680.4033550894715,-2680.428806516719,1.5684711308314014,"A""",0.7385854639238677,1.8570484312284645,0.9306,ok,318.9
2.1,1.15,110.0,87,0.008617978667060358,-2679.8525748694146,-2680.411049575353,-2680.4361139897874,1.5387685794204766,"A""",0.7092538255124723,1.8475042711772223,0.9306,ok,452.81
2.1,1.15,115.0,87,0.008968042439890024,-2679.8494963632206,-2680.4078500540522,-2680.43296442951,1.4810601132742098,"A""",0.6828608999514331,1.8373424998466108,0.9301,ok,449.86
2.1,1.15,120.0,87,0.009453955420698112,-2679.845477366046,-2680.403816065334,-2680.4290236690304,1.4095835099578067,"A""",0.6479356020981717,1.8289802526045942,0.9296,ok,416.42
2.1,1.15,130.0,87,0.011002795551048342,-2679.834870061631,-2680.393408862962,-2680.4189330352388,1.2260932439949128,"A""",0.5456734213945827,1.8202435443489913,0.928,ok,418.0
2.1,1.15,125.0,87,0.010114431548209731,-2679.8405790613206,-2680.3989880426416,-2680.4243320411424,1.3244952612622969,"A""",0.6026208407784106,1.8230271561882259,0.9288,ok,471.18
2.1,1.15,135.0,87,0.012191515153654504,-2679.8284293274805,-2680.3871242950013,-2680.4128739023995,1.1147737329505567,"A""",0.4769404202990114,1.8215734825038008,0.9269,ok,454.85
2.1,1.25,90.0,87,0.008576540062751069,-2679.8294532843383,-2680.3940287954056,-2680.420157864803,1.6109147759282456,"A""",0.7706296234943255,1.8925683376912272,0.931,ok,294.75
2.1,1.2,80.0,87,0.008887946026358487,-2679.8368275778334,-2680.4006778880084,-2680.4268231918923,1.5908313267998095,"A""",0.7871909410034882,1.933502737975915,0.9316,ok,471.2
2.1,1.2,90.0,87,0.008370613795343596,-2679.8423269421764,-2680.404704416238,-2680.4304169924853,1.622512527473054,"A""",0.769641832971147,1.8965720447988714,0.9313,ok,471.59
2.1,1.2,85.0,87,0.008529840312514704,-2679.8400976395906,-2680.403196933489,-2680.429099665351,1.6137025989104992,"A""",0.7778540683311553,1.9130265774900388,0.9314,ok,483.88
2.1,1.2,95.0,87,0.008349990408288504,-2679.843469344314,-2680.405213890492,-2680.4307890140726,1.6178871714607668,"A""",0.7613346705752337,1.882217241494205,0.9311,ok,483.3
2.1,1.2,75.0,87,0.009544078222366883,-2679.832625142846,-2680.3971551019135,-2680.4235898503757,1.5523501985226023,"A""",0.798320193989744,1.961766726783161,0.932,ok,507.08
2.1,1.2,100.0,87,0.008437265582529118,-2679.8435208518317,-2680.404752817117,-2680.4302415685643,1.5999218821019299,"A""",0.7515068145108958,1.869121171289805,0.9309,ok,480.62
2.1,1.2,115.0,87,0.009310493943400487,-2679.837420690586,-2680.3978928572137,-2680.4234098632355,1.4643961942014045,"A""",0.6962078921444105,1.8366262611254272,0.9297,ok,464.19
2.1,1.2,120.0,87,0.009857284454069299,-2679.8334542953353,-2680.393901446647,-2680.419519241915,1.3916525910036355,"A""",0.6626911405060868,1.829071337198124,0.9291,ok,473.77
2.1,1.2,135.0,87,0.012848731086923653,-2679.816589826284,-2680.377358891157,-2680.4035559655504,1.093085190814029,"A""",0.49314183669237044,1.8246827486448438,0.9263,ok,442.52
2.1,1.2,125.0,87,0.010588406729510159,-2679.828614414248,-2680.3891209363646,-2680.4148847166507,1.305281597270594,"A""",0.6183371854604461,1.8240467552328723,0.9283,ok,480.45
2.1,1.2,110.0,87,0.008907559468278824,-2679.8404546928264,-2680.4010564065825,-2680.4265177019524,1.5233387893463022,"A""",0.7208084445428423,1.846108785229531,0.9302,ok,513.97
2.1,1.2,130.0,87,0.011559946955971073,-2679.8229674198656,-2680.3835922797457,-2680.409548353686,1.2056122786277015,"A""",0.5618677327340922,1.8222862273232272,0.9274,ok,484.06
