r_ocl_A,r_oh_A,theta_deg,ncas,nelecas,conv_cas,e_casscf_Ha,e_nevpt2_Ha,s2,gap_app_eV,status,wall_s
3.1,1.25,135.0,6,10,True,-536.1336160833836,-536.6012303247343,2.0000000000000004,0.08558291714885342,ok,4.1
3.1,1.25,85.0,6,10,True,-536.1339041908066,-536.6017262285583,2.0000000000000004,0.08031666754423308,ok,4.62
3.1,1.25,95.0,6,10,True,-536.1340219110533,-536.601753068406,1.9999999999999996,0.08330969023287566,ok,4.68
3.2,0.8,75.0,6,10,True,-536.1504326787542,-536.6040362841369,2.0,0.05129850899738471,ok,4.55
3.2,0.8,85.0,6,10,True,-536.1505722208806,-536.6041315104593,2.0,0.057820724946404146,ok,4.5
3.2,0.85,75.0,6,10,True,-536.1713594258955,-536.6264725202908,2.0,0.05244014280714131,ok,4.44
3.2,0.8,115.0,6,10,True,-536.1507344724031,-536.6042151768075,1.9999999999999991,0.07532207195362026,ok,4.6
3.2,0.8,105.0,6,10,True,-536.1507240866827,-536.6042577699134,1.9999999999999991,0.07030293499316893,ok,4.94
3.2,0.95,75.0,6,10,True,-536.185206231109,-536.6435466430105,2.0000000000000004,0.0547130660607481,ok,3.06
3.2,0.9,85.0,6,10,True,-536.1821552434784,-536.6388717112465,2.0000000000000004,0.05975188797098001,ok,4.6
3.2,0.9,125.0,6,10,True,-536.1822372446298,-536.638770726881,2.000000000000001,0.07823317215003131,ok,4.24
3.2,0.9,75.0,6,10,True,-536.181997272505,-536.6387234826191,2.0000000000000018,0.053580070323869855,ok,4.67
3.2,0.85,85.0,6,10,True,-536.1715082880994,-536.6266447658653,1.9999999999999991,0.0588081034534414,ok,4.79
3.2,0.9,95.0,6,10,True,-536.1822529452041,-536.6389405827189,1.9999999999999996,0.0657055318008151,ok,4.64
3.2,0.9,115.0,6,10,True,-536.1822890027424,-536.6388740755849,1.9999999999999976,0.07528359817344361,ok,4.59
3.2,0.9,105.0,6,10,True,-536.1822962462501,-536.6389376236582,2.0,0.0710217098268265,ok,4.63
3.2,0.85,135.0,6,10,True,-536.1715409578454,-536.6264490620606,1.9999999999999991,0.0807117227297321,ok,4.7
3.2,0.8,125.0,6,10,True,-536.1507034215635,-536.604129555954,2.0,0.07906656502140857,ok,4.93
3.2,0.85,95.0,6,10,True,-536.1716061332625,-536.6267233150586,2.000000000000001,0.0650482615392589,ok,4.82
3.2,0.85,125.0,6,10,True,-536.1716159942612,-536.626570756017,1.9999999999999996,0.07872619997060903,ok,4.73
3.2,0.85,105.0,6,10,True,-536.1716553436953,-536.6267225313954,1.9999999999999996,0.07071603132257125,ok,4.89
3.2,0.85,115.0,6,10,True,-536.171657176554,-536.626668049384,2.0,0.07536874765879913,ok,4.85
3.2,0.9,135.0,6,10,True,-536.1821514696668,-536.6386420883599,2.0,0.07981584547634518,ok,4.65
3.2,0.95,95.0,6,10,True,-536.1854699044237,-536.6437379339676,2.000000000000001,0.0662736853250761,ok,3.4
3.2,0.95,85.0,6,10,True,-536.1853728525189,-536.6436770453838,2.0,0.060641826037082805,ok,4.96
3.2,1.05,105.0,6,10,True,-536.1773998390452,-536.6387386904285,1.9999999999999998,0.07124453922608262,ok,2.62
3.2,1.0,85.0,6,10,True,-536.1832384574363,-536.6431151183717,2.0000000000000004,0.061468662797066254,ok,4.24
3.2,1.0,95.0,6,10,True,-536.183334369481,-536.6431672588941,2.0,0.06674581277918236,ok,4.24
3.2,1.0,105.0,6,10,True,-536.1833649057359,-536.6431514974918,2.0000000000000013,0.07128615669246297,ok,4.2
3.2,1.0,75.0,6,10,True,-536.1830637561061,-536.642995460248,2.0000000000000004,0.0558327752672735,ok,4.6
3.2,1.0,115.0,6,10,True,-536.1833391062171,-536.6430791956925,2.0000000000000004,0.07471606152070151,ok,4.34
3.2,0.95,125.0,6,10,True,-536.1854281447461,-536.6435553551207,1.9999999999999996,0.07759192669493115,ok,5.26
3.2,1.0,135.0,6,10,True,-536.1831599891934,-536.6428231553783,2.0,0.07757141926216633,ok,4.42
3.2,1.0,125.0,6,10,True,-536.1832665561287,-536.6429649439389,1.9999999999999991,0.07681632180384118,ok,4.52
3.2,1.05,75.0,6,10,True,-536.1770993337433,-536.6385996625822,2.0000000000000133,0.0569318285338965,ok,4.16
3.2,1.05,85.0,6,10,True,-536.1772815314862,-536.6387121390364,1.9999999999999984,0.06222332322893957,ok,4.13
3.2,1.05,125.0,6,10,True,-536.1772823506683,-536.6385471473337,1.9999999999999991,0.07592156817145108,ok,4.09
3.2,1.2,75.0,6,10,True,-536.1462073496722,-536.6122728778564,1.9999999999999998,0.060089215411218824,ok,3.05
3.2,1.05,115.0,6,10,True,-536.1773648638011,-536.6386620925869,1.9999999999999998,0.07424781597604137,ok,4.29
3.2,1.1,105.0,6,10,True,-536.1687447533272,-536.6316005806361,2.0000000000000004,0.07109277320677856,ok,4.38
3.2,1.1,115.0,6,10,True,-536.1687008317642,-536.6315252908611,2.0,0.0736691147636552,ok,4.38
3.2,1.05,135.0,6,10,True,-536.1771660964803,-536.638404224342,2.0000000000000004,0.07626549948790415,ok,4.41
3.2,1.1,95.0,6,10,True,-536.1687275731829,-536.631625186327,2.0,0.06738756614385161,ok,4.39
3.2,1.1,125.0,6,10,True,-536.1686087797267,-536.631410433926,2.0000000000000004,0.07492296792310263,ok,4.38
3.2,1.05,95.0,6,10,True,-536.1773759345663,-536.6387602331362,1.9999999999999998,0.06711584139521849,ok,4.57
3.2,1.1,135.0,6,10,True,-536.1684833220935,-536.6312684611216,2.0000000000000004,0.07486504897625623,ok,4.41
3.2,1.15,85.0,6,10,True,-536.1581373940767,-536.6225985850826,1.9999999999999991,0.06351608724141913,ok,4.42
3.2,1.1,85.0,6,10,True,-536.1686350192994,-536.6315902196632,2.0000000000000004,0.06290618722698468,ok,4.51
3.2,1.1,75.0,6,10,True,-536.1684458849827,-536.6314995086104,2.0000000000000004,0.0580094724107914,ok,4.55
3.2,1.15,105.0,6,10,True,-536.1582383181113,-536.6226002608832,2.0,0.07084000213594993,ok,4.71
3.2,1.15,115.0,6,10,True,-536.1581857220767,-536.6225226787287,1.9999999999999998,0.07299361596170853,ok,4.44
3.2,1.2,95.0,6,10,True,-536.1464967026739,-536.612383966429,1.9999999999999993,0.06765009522101229,ok,2.96
3.2,1.15,135.0,6,10,True,-536.157950532214,-536.6222614837668,2.0000000000000004,0.07338912733217835,ok,4.76
3.2,1.15,95.0,6,10,True,-536.1582278402699,-536.6226292477993,1.999999999999999,0.06756420880243577,ok,5.42
3.2,1.15,125.0,6,10,True,-536.1580846142574,-536.6224037389865,1.9999999999999998,0.07383762385908958,ok,4.87
3.2,1.2,125.0,6,10,True,-536.1463300151502,-536.6121543126762,1.9999999999999996,0.07267847726663271,ok,3.92
3.2,1.2,85.0,6,10,True,-536.146408599417,-536.6123580724278,2.0,0.06405384992536821,ok,4.73
3.2,1.2,115.0,6,10,True,-536.1464396415997,-536.6122741866775,1.9999999999999998,0.07223267564078924,ok,4.33
3.2,1.2,135.0,6,10,True,-536.1461880769813,-536.6120068332011,2.0000000000000004,0.07185467307468038,ok,4.16
3.3,0.8,85.0,6,10,True,-536.1505501529095,-536.60384733429,2.000000000000002,0.047001850314705086,ok,2.97
3.2,1.2,105.0,6,10,True,-536.1465005601113,-536.6123541135588,2.0000000000000013,0.07049443165707785,ok,4.64
3.2,1.25,105.0,6,10,True,-536.1339898106338,-536.6013136539982,1.999999999999999,0.07006603687131546,ok,3.79
3.2,1.25,115.0,6,10,True,-536.1339209718662,-536.6012332219381,1.9999999999999993,0.07139862094513365,ok,3.77
3.2,1.25,125.0,6,10,True,-536.1338034379444,-536.6011127804875,1.9999999999999998,0.07146091020908929,ok,3.95
3.2,1.25,85.0,6,10,True,-536.1339067476654,-536.6013271517613,2.0000000000000004,0.06452121394613754,ok,4.4
3.2,1.25,75.0,6,10,True,-536.1337003917623,-536.6012474297357,2.000000000000001,0.061087934520961736,ok,4.92
3.2,1.25,95.0,6,10,True,-536.1339923090085,-536.6013463567014,2.0000000000000004,0.06765107252512365,ok,4.54
3.3,0.9,85.0,6,10,True,-536.1821255886525,-536.6385740605901,1.9999999999999993,0.048569460448054505,ok,2.73
3.2,1.25,135.0,6,10,True,-536.1336540274381,-536.6009650183349,1.9999999999999991,0.07027533828038948,ok,4.21
3.3,0.8,95.0,6,10,True,-536.150632879727,-536.6039494236044,1.9999999999999998,0.05307921055765931,ok,4.87
3.3,0.85,115.0,6,10,True,-536.1716171765468,-536.6263924879406,2.000000000000001,0.06313364057021549,ok,4.67
3.3,0.85,125.0,6,10,True,-536.1715876591816,-536.6263243488658,1.9999999999999991,0.0661221254400518,ok,4.65
3.3,0.85,75.0,6,10,True,-536.1713690437232,-536.626204460282,1.9999999999999987,0.04180239244254851,ok,4.82
3.3,0.9,75.0,6,10,True,-536.1820069352666,-536.6384583236094,2.0,0.04273289592083247,ok,4.24
3.3,0.85,85.0,6,10,True,-536.1714822909795,-536.6263601198318,2.0,0.04780332963484979,ok,4.84
3.3,0.8,125.0,6,10,True,-536.1506785419667,-536.6038874157691,2.0,0.06647270787163154,ok,4.89
3.3,0.85,95.0,6,10,True,-536.1715639907386,-536.6264249605488,2.0,0.05366209405339078,ok,4.85
3.3,0.8,135.0,6,10,True,-536.1506286637319,-536.603800471418,1.9999999999999998,0.06852966571938529,ok,4.9
3.3,0.8,105.0,6,10,True,-536.1506840202893,-536.6039725532745,2.000000000000001,0.058604956686877104,ok,4.94
3.3,0.85,105.0,6,10,True,-536.1716098558852,-536.6264290407723,1.9999999999999998,0.05890700508952875,ok,4.88
3.3,0.8,115.0,6,10,True,-536.150699069989,-536.6039470020636,2.000000000000001,0.063149980772978,ok,4.97
3.3,0.85,135.0,6,10,True,-536.1715285643633,-536.6262400838427,1.999999999999999,0.06785021764536527,ok,4.61
3.3,0.9,95.0,6,10,True,-536.182205742202,-536.6386319571119,1.9999999999999991,0.05417820285607758,ok,4.53
3.3,0.9,105.0,6,10,True,-536.1822457676464,-536.6386357648239,2.0000000000000004,0.059115314088557594,ok,4.53
3.3,0.9,115.0,6,10,True,-536.1822447799955,-536.6385925495706,1.9999999999999991,0.06300113290887355,ok,4.54
3.3,0.9,125.0,6,10,True,-536.1822059444988,-536.6385195656125,1.9999999999999993,0.06563606411234575,ok,4.2
3.3,1.0,115.0,6,10,True,-536.1832882939932,-536.6427944977769,1.9999999999999978,0.062389673295712836,ok,2.77
3.3,0.9,135.0,6,10,True,-536.1821374690935,-536.6384303011998,2.0000000000000004,0.06701823999550122,ok,4.23
3.3,1.0,135.0,6,10,True,-536.1831441907116,-536.6425950235214,1.9999999999999996,0.06495185565216162,ok,2.91
3.3,1.0,75.0,6,10,True,-536.1830742636887,-536.6427130139386,2.0,0.04457701512398013,ok,4.36
3.3,1.0,85.0,6,10,True,-536.1832027589301,-536.6428033745462,1.9999999999999993,0.049964380882436245,ok,4.33
3.3,0.95,115.0,6,10,True,-536.1854426500627,-536.6433733021573,1.9999999999999996,0.0627521185473584,ok,4.87
3.3,1.0,95.0,6,10,True,-536.1832787522122,-536.6428501495997,2.0000000000000004,0.05498164537840039,ok,4.35
3.3,1.0,105.0,6,10,True,-536.1833061969669,-536.6428492610167,1.9999999999999991,0.0592342116159819,ok,4.24
3.3,1.0,125.0,6,10,True,-536.1832309736701,-536.6427039509708,1.9999999999999998,0.06428456831890052,ok,4.42
3.3,0.95,95.0,6,10,True,-536.1854182131677,-536.6434160879883,2.0,0.054620045721848726,ok,5.71
3.3,0.95,125.0,6,10,True,-536.1853944308909,-536.6432938449864,2.0000000000000013,0.06501900645913779,ok,5.45
3.3,1.05,115.0,6,10,True,-536.1773116960378,-536.63837635287,2.0,0.06192598502536125,ok,4.13
3.3,1.05,105.0,6,10,True,-536.1773379800433,-536.6384262774318,2.0000000000000004,0.05914714362753445,ok,4.31
3.3,1.15,135.0,6,10,True,-536.1579348878804,-536.6220209941985,1.9999999999999996,0.06114675370164934,ok,2.57
3.3,1.05,75.0,6,10,True,-536.1771106902136,-536.6383057893811,1.9999999999999845,0.04547873143176855,ok,4.5
3.3,1.05,125.0,6,10,True,-536.1772454270737,-536.6382881202618,2.0000000000000013,0.06344783596886588,ok,4.42
3.3,1.05,95.0,6,10,True,-536.1773170028696,-536.6384392505722,2.0,0.05525837645252557,ok,4.53
3.3,1.05,135.0,6,10,True,-536.177149979205,-536.638174505406,2.0000000000000004,0.06375899304233938,ok,4.44
3.3,1.05,85.0,6,10,True,-536.1772435591685,-536.638392215116,1.9999999999999996,0.05057792658391247,ok,4.59
3.3,1.1,75.0,6,10,True,-536.1684583795778,-536.6311936769971,1.9999999999999991,0.0463658107826497,ok,4.5
3.3,1.1,95.0,6,10,True,-536.1686659308145,-536.6312982766603,2.0000000000000004,0.05545503115710292,ok,4.61
3.3,1.1,105.0,6,10,True,-536.1686803596016,-536.6312839248201,1.9999999999999996,0.058968371845892736,ok,4.61
3.3,1.1,135.0,6,10,True,-536.1684672848903,-536.6310340238299,1.9999999999999991,0.06248465910438186,ok,4.72
3.3,1.1,125.0,6,10,True,-536.1685709827299,-536.6311424424431,1.999999999999999,0.06252268404064461,ok,4.86
3.3,1.1,115.0,6,10,True,-536.1686458498413,-536.6312295078892,1.9999999999999998,0.0613690385602976,ok,4.89
3.3,1.2,85.0,6,10,True,-536.1463668857778,-536.6120265120427,1.9999999999999996,0.05207773445876924,ok,2.67
3.3,1.15,105.0,6,10,True,-536.1581719688559,-536.622279717238,2.0000000000000004,0.05870590135797649,ok,4.45
3.3,1.15,75.0,6,10,True,-536.1579558215143,-536.6222033520268,2.0000000000000018,0.04723557596462597,ok,4.92
3.3,1.15,125.0,6,10,True,-536.1580463797571,-536.6221351437988,1.9999999999999996,0.06152465817044891,ok,3.95
3.3,1.15,95.0,6,10,True,-536.1581640807134,-536.6222978214024,1.999999999999999,0.05557468399977952,ok,5.11
3.3,1.15,115.0,6,10,True,-536.1581294664998,-536.6222245970118,1.9999999999999998,0.06073225373927121,ok,5.08
3.3,1.2,75.0,6,10,True,-536.1462229336472,-536.6119712473054,1.9999999999999987,0.04808734532359397,ok,3.99
3.3,1.15,85.0,6,10,True,-536.1580964196262,-536.6222735937146,1.9999999999999998,0.05163454107672995,ok,5.16
3.3,1.25,135.0,6,10,True,-536.1336399521949,-536.600717083204,1.9999999999999996,0.05833840905699843,ok,2.51
3.3,1.2,95.0,6,10,True,-536.1464314096731,-536.6120467536119,2.0000000000000004,0.05562140385029436,ok,3.98
3.3,1.2,105.0,6,10,True,-536.1464328348045,-536.6120281037223,2.0000000000000013,0.05836800437175133,ok,4.11
3.3,1.2,135.0,6,10,True,-536.1461730845857,-536.6117639769813,1.9999999999999998,0.05976046731849657,ok,4.07
3.3,1.2,125.0,6,10,True,-536.1462917421147,-536.6118791902107,2.0000000000000004,0.060466388753440375,ok,4.15
3.3,1.25,105.0,6,10,True,-536.133921245787,-536.6009828637358,2.0000000000000004,0.05796278386727025,ok,3.93
3.3,1.25,75.0,6,10,True,-536.1337178687933,-536.6009416497216,2.0000000000000004,0.048919873076316345,ok,4.25
3.3,1.25,95.0,6,10,True,-536.1339260422948,-536.6010045280836,2.0000000000000004,0.055599948019796556,ok,4.31
3.4,0.85,115.0,6,10,True,-536.1715497722572,-536.6261654308718,2.000000000000001,0.05349060752983197,ok,2.84
3.3,1.25,115.0,6,10,True,-536.133863646376,-536.6009245613349,2.0000000000000004,0.05925748332945357,ok,3.92
3.3,1.25,125.0,6,10,True,-536.1337654896204,-536.6008329869285,2.000000000000001,0.05936058051414205,ok,4.19
3.4,0.8,75.0,6,10,True,-536.1504190858303,-536.603557507518,2.0,0.03312858739190349,ok,4.91
3.4,0.8,85.0,6,10,True,-536.1505023037761,-536.6036245579037,2.0,0.038815499684926966,ok,4.96
3.4,0.8,115.0,6,10,True,-536.1506354180003,-536.6037187076428,2.0000000000000027,0.05356351928768496,ok,4.92
3.4,0.8,95.0,6,10,True,-536.1505721579537,-536.6036918002487,1.9999999999999996,0.0444281222730869,ok,4.97
3.4,0.8,105.0,6,10,True,-536.1506186598912,-536.6037295248235,1.9999999999999991,0.04947186044551962,ok,4.98
3.4,0.8,125.0,6,10,True,-536.1506216603391,-536.6036794162255,2.0000000000000004,0.0565122383482329,ok,4.98
3.4,0.85,75.0,6,10,True,-536.1713444751649,-536.6259791832694,2.0000000000000004,0.03387517909889589,ok,4.86
3.4,0.85,125.0,6,10,True,-536.1715281131783,-536.626118059238,1.9999999999999998,0.05614955171100391,ok,4.27
3.4,0.85,135.0,6,10,True,-536.1714806920506,-536.6260546660592,2.000000000000001,0.05766550179044951,ok,4.27
3.4,0.85,85.0,6,10,True,-536.1714305769937,-536.6261201473449,1.9999999999999993,0.039452621334557486,ok,4.74
3.4,0.9,85.0,6,10,True,-536.182070227244,-536.6383234442171,2.0,0.04005951838958105,ok,4.18
3.4,0.85,95.0,6,10,True,-536.1714985258823,-536.6261718372104,2.0000000000000004,0.04487612142715043,ok,4.86
3.4,0.9,75.0,6,10,True,-536.1819813469244,-536.6382339539974,2.0,0.034621330481683955,ok,4.3
3.4,0.85,105.0,6,10,True,-536.1715399453727,-536.6261864087651,2.0,0.049675774514944974,ok,4.89
3.4,0.9,125.0,6,10,True,-536.1821441683144,-536.6383098304052,2.0,0.05566571692926505,ok,4.24
3.4,0.95,75.0,6,10,True,-536.185189893898,-536.6430391461789,1.9999999999999991,0.035364217355546394,ok,3.51
3.4,0.8,135.0,6,10,True,-536.1505822722726,-536.6036184901293,2.0,0.058311670715783616,ok,5.72
3.4,0.9,115.0,6,10,True,-536.182174028157,-536.6383605349647,1.9999999999999984,0.05331422149269527,ok,4.57
3.4,0.9,105.0,6,10,True,-536.1821716653373,-536.6383846714489,2.0000000000000004,0.04979658348282618,ok,4.61
3.4,0.9,135.0,6,10,True,-536.1820885671236,-536.6382428816332,2.0,0.05688214203946475,ok,4.7
3.4,1.0,85.0,6,10,True,-536.1831412173583,-536.6425411473988,1.9999999999999996,0.041158696441797406,ok,2.88
3.4,1.0,95.0,6,10,True,-536.1832012719808,-536.6425845959284,2.0,0.04585075229866569,ok,4.38
3.4,1.0,75.0,6,10,True,-536.1830474064124,-536.6424727974685,2.0000000000000004,0.03610006361753893,ok,4.93
3.4,1.15,125.0,6,10,True,-536.1579802685982,-536.6218939198785,2.0,0.05177559481417371,ok,2.72
3.4,1.0,105.0,6,10,True,-536.1832251973968,-536.6425868626013,1.9999999999999998,0.049780542422719454,ok,4.59
3.4,1.2,115.0,6,10,True,-536.1463021630675,-536.61170620754,2.0000000000000004,0.05037333580701248,ok,2.58
3.4,1.05,115.0,6,10,True,-536.1772339487139,-536.638118233322,2.000000000000001,0.052192993250418054,ok,4.03
3.4,1.1,125.0,6,10,True,-536.1685049230032,-536.6309045318768,1.999999999999999,0.05270348970836008,ok,3.92
3.4,1.0,125.0,6,10,True,-536.1831661149392,-536.6424802119046,2.0000000000000004,0.05436290283352627,ok,4.36
3.4,1.0,115.0,6,10,True,-536.1832123520511,-536.6425467997195,2.000000000000001,0.052656883531311975,ok,4.53
3.4,1.15,75.0,6,10,True,-536.1579292207766,-536.6219417083472,2.0,0.03823653955256605,ok,4.0
3.4,1.05,75.0,6,10,True,-536.1770836298318,-536.6380553278713,1.999999999999999,0.03682289470533071,ok,4.54
3.4,1.05,125.0,6,10,True,-536.1771797910968,-536.6380485508697,2.0,0.05357052825845491,ok,4.45
3.4,1.05,85.0,6,10,True,-536.177179555462,-536.6381209540318,2.0000000000000004,0.041640516906194434,ok,4.52
3.4,1.05,105.0,6,10,True,-536.1772543277152,-536.6381599489691,2.0,0.04964804625710761,ok,4.6
3.4,1.0,135.0,6,10,True,-536.1830944344952,-536.6423971126095,1.9999999999999991,0.05495732699973972,ok,4.71
3.4,1.1,75.0,6,10,True,-536.1684314097337,-536.6309303319644,1.9999999999999998,0.03753557082524724,ok,4.63
3.4,1.15,85.0,6,10,True,-536.1580288362971,-536.6219928530653,2.000000000000001,0.04246861752208887,ok,4.36
3.4,1.15,95.0,6,10,True,-536.1580790342674,-536.622012297544,1.9999999999999993,0.04622112596603218,ok,4.08
3.4,1.1,105.0,6,10,True,-536.1685945670883,-536.6310124055655,2.0000000000000004,0.04943857039507029,ok,4.48
3.4,1.05,135.0,6,10,True,-536.1771003861467,-536.6379641961576,2.0,0.05385512097964044,ok,4.73
3.4,1.1,115.0,6,10,True,-536.1685667601745,-536.6309732566403,1.9999999999999991,0.051649863458810306,ok,4.51
3.4,1.15,105.0,6,10,True,-536.1580845381881,-536.622003825128,2.000000000000001,0.04916134903548106,ok,4.25
3.4,1.15,115.0,6,10,True,-536.1580494823532,-536.6219644931724,2.0000000000000013,0.051040688424017454,ok,4.14
3.4,1.1,85.0,6,10,True,-536.1685292740356,-536.6309891662445,1.9999999999999991,0.042077012252833,ok,5.01
3.4,1.1,95.0,6,10,True,-536.1685829007494,-536.6310202526274,1.9999999999999998,0.046160647595111584,ok,4.97
3.4,1.2,75.0,6,10,True,-536.1461969915139,-536.6117065600439,1.9999999999999998,0.03892524684939956,ok,4.24
3.4,1.15,135.0,6,10,True,-536.1578865228345,-536.62180192709,1.9999999999999996,0.05145658107429794,ok,4.47
3.4,1.2,85.0,6,10,True,-536.1462981701534,-536.611741227086,2.0,0.04281670454806552,ok,4.32
3.4,1.2,95.0,6,10,True,-536.1463448325317,-536.6117574635442,1.9999999999999998,0.04622327471164517,ok,4.38
3.4,1.25,85.0,6,10,True,-536.1337953511633,-536.6007028267339,2.000000000000001,0.04312246716357094,ok,2.61
3.4,1.25,105.0,6,10,True,-536.1338319399929,-536.6006983780103,1.999999999999999,0.04842964175913781,ok,2.48
3.4,1.2,125.0,6,10,True,-536.1462259248519,-536.6116349933214,2.0000000000000004,0.05079842411020394,ok,4.07
3.4,1.2,135.0,6,10,True,-536.1461257087468,-536.611541745566,2.0000000000000004,0.05019094868012684,ok,4.25
3.4,1.25,75.0,6,10,True,-536.1336928338453,-536.6006739164819,2.000000000000002,0.03960150717850005,ok,4.28
3.4,1.25,95.0,6,10,True,-536.1338385175522,-536.6007121888088,1.9999999999999993,0.0461727458549069,ok,4.21
3.4,1.25,115.0,6,10,True,-536.1337831227777,-536.6006555852507,1.9999999999999996,0.049658471634500566,ok,3.75
3.4,1.25,135.0,6,10,True,-536.133593788549,-536.6004918111778,2.000000000000001,0.04889701003666833,ok,3.96
3.4,1.25,125.0,6,10,True,-536.1337002704237,-536.6005844039934,2.0000000000000013,0.04978321181106222,ok,3.99
3.5,0.95,85.0,6,10,True,-536.1852076672457,-536.6428950110493,1.9999999999999998,0.033905971380249735,ok,2.85
3.5,0.85,115.0,6,10,True,-536.1714674996842,-536.6259592337586,1.999999999999999,0.04577205012362017,ok,4.31
3.5,0.85,135.0,6,10,True,-536.1714126356279,-536.6258774086966,2.000000000000001,0.04948963999350454,ok,4.32
3.5,0.85,75.0,6,10,True,-536.1712982319151,-536.6257894706155,1.9999999999999996,0.027882192156778136,ok,4.48
3.5,0.85,95.0,6,10,True,-536.1714200715355,-536.6259602290048,1.9999999999999993,0.03797827606567097,ok,4.45
3.5,0.9,75.0,6,10,True,-536.1819334106387,-536.638041080565,2.000000000000001,0.028464501958037257,ok,4.25
3.5,0.9,85.0,6,10,True,-536.181999808666,-536.6381092557267,2.0,0.03347334274122258,ok,4.26
3.5,0.8,85.0,6,10,True,-536.150439090313,-536.6034564292016,2.0000000000000004,0.032518676645852326,ok,4.9
3.5,0.9,95.0,6,10,True,-536.182053425926,-536.6381545817402,1.9999999999999991,0.03825403894008029,ok,4.18
3.5,0.95,95.0,6,10,True,-536.1852583084649,-536.642936095574,1.9999999999999993,0.0384750176598146,ok,2.92
3.5,0.85,125.0,6,10,True,-536.1714512656142,-536.6259253657659,2.000000000000001,0.04814466301838898,ok,4.64
3.5,0.85,85.0,6,10,True,-536.1713636702167,-536.6259171408253,1.9999999999999998,0.03300951280363094,ok,4.9
3.5,0.8,95.0,6,10,True,-536.1504978770321,-536.6034745759738,1.9999999999999991,0.037650429317383854,ok,5.17
3.5,0.9,105.0,6,10,True,-536.1820849730427,-536.6381692382033,1.999999999999999,0.042380320978531325,ok,4.54
3.5,0.8,75.0,6,10,True,-536.1503746994003,-536.6033866972393,1.9999999999999991,0.027297910667660703,ok,5.46
3.5,0.8,105.0,6,10,True,-536.1505393608721,-536.6035117112447,1.9999999999999993,0.04222252973030128,ok,5.32
3.5,0.9,115.0,6,10,True,-536.1820890274571,-536.6381528138219,2.0,0.04555412662927091,ok,4.54
3.5,0.9,125.0,6,10,True,-536.182065594541,-536.6381167405484,1.9999999999999993,0.047658543890300505,ok,4.64
3.5,0.8,125.0,6,10,True,-536.1505469188033,-536.6034878565042,1.9999999999999993,0.04852167585348988,ok,5.51
3.5,0.8,115.0,6,10,True,-536.1505562261823,-536.6035070635339,1.999999999999999,0.04589686983912599,ok,5.65
3.5,0.9,135.0,6,10,True,-536.1820198099133,-536.6380657827583,2.000000000000001,0.048742976561942084,ok,4.79
3.5,0.95,75.0,6,10,True,-536.1851405201598,-536.6428373167957,2.0,0.02904318706217083,ok,4.65
3.5,0.8,135.0,6,10,True,-536.1505152932299,-536.6034508357668,1.9999999999999991,0.05011255532135068,ok,5.76
3.5,0.95,105.0,6,10,True,-536.1852844570287,-536.6429465522912,2.000000000000001,0.042347823626112134,ok,4.33
3.5,1.0,115.0,6,10,True,-536.1831232239882,-536.6423316256286,1.9999999999999996,0.04485050468682703,ok,2.82
3.5,1.0,75.0,6,10,True,-536.1829968622658,-536.6422635567288,1.9999999999999993,0.02961532425288818,ok,4.46
3.5,0.95,115.0,6,10,True,-536.1852817147399,-536.6429227678412,2.0,0.045245087207873465,ok,4.87
3.5,1.05,135.0,6,10,True,-536.177031778988,-536.6377816640228,1.999999999999999,0.0458989791045163,ok,2.93
3.5,0.95,125.0,6,10,True,-536.185251032388,-536.6428759978163,1.9999999999999991,0.04706914052751693,ok,4.81
3.5,1.0,95.0,6,10,True,-536.1831121728312,-536.6423519949989,2.0,0.038637946673413026,ok,4.44
3.5,1.0,85.0,6,10,True,-536.1830647500105,-536.6423158665551,2.000000000000001,0.034303584857573954,ok,4.53
3.5,0.95,135.0,6,10,True,-536.185198079478,-536.6428132072674,2.000000000000001,0.047883918622390075,ok,5.02
3.5,1.0,125.0,6,10,True,-536.1830853915691,-536.642282178776,1.9999999999999998,0.046387955258733675,ok,4.37
3.5,1.05,95.0,6,10,True,-536.1771446873834,-536.6379210861745,1.9999999999999991,0.0387429097796745,ok,4.26
3.5,1.0,135.0,6,10,True,-536.1830254454513,-536.6422171377934,2.0000000000000004,0.04692903136105209,ok,4.38
3.5,1.05,85.0,6,10,True,-536.17710062652,-536.6378897351517,1.9999999999999991,0.03466284173321039,ok,4.41
3.5,1.05,105.0,6,10,True,-536.1771595799586,-536.6379242690521,2.0000000000000013,0.042061737168443025,ok,4.4
3.5,1.05,115.0,6,10,True,-536.1771433870327,-536.6378977959683,1.9999999999999991,0.04438129794012096,ok,4.39
3.5,1.1,75.0,6,10,True,-536.1683793750555,-536.6307022950721,2.000000000000001,0.030732217751091778,ok,4.36
3.5,1.1,95.0,6,10,True,-536.1684888004918,-536.6307736911167,2.000000000000001,0.03879334374095508,ok,4.35
3.5,1.1,85.0,6,10,True,-536.1684482644979,-536.630747129266,1.9999999999999996,0.03498647263903483,ok,4.37
3.5,1.05,125.0,6,10,True,-536.1770985237933,-536.6378474299892,2.0000000000000004,0.045630812572050775,ok,4.74
3.5,1.05,75.0,6,10,True,-536.1770321884458,-536.6378386286945,1.9999999999999898,0.03017738210439381,ok,5.02
3.5,1.1,125.0,6,10,True,-536.1684234997485,-536.6306947780731,2.000000000000001,0.04480922089669641,ok,4.43
